	5.571343E-6	1.058185E-5	3.300972E-6	7.510218E-6	1.307818
	5.022600E-6	1.166984E-5	4.735265E-6	8.634546E-6	1.307170
	5.833785E-6	1.068319E-5	5.212369E-6	7.957563E-6	1.308466
	5.616077E-6	1.140753E-5	6.169559E-6	5.852060E-6	1.306521
	5.285042E-6	1.024800E-5	3.265189E-6	8.157378E-6	1.310411
	5.165750E-6	1.098127E-5	5.862424E-6	5.619440E-6	1.307818
	5.323812E-6	1.056396E-5	3.927171E-6	1.023902E-5	1.309763
	5.923254E-6	1.176522E-5	2.421311E-6	9.210129E-6	1.308466
	5.335741E-6	9.884339E-6	3.727383E-6	5.589617E-6	1.309763
	5.771157E-6	1.241802E-5	5.868387E-6	7.182165E-6	1.310411
	5.249254E-6	1.095445E-5	5.113967E-6	5.640316E-6	1.304576
	5.848697E-6	1.164897E-5	3.700546E-6	7.790555E-6	1.307170
	4.766122E-6	1.326755E-5	5.871369E-6	5.428573E-6	1.307170
	5.598183E-6	1.228388E-5	5.167641E-6	6.239759E-6	1.307818
	5.049440E-6	9.687606E-6	2.990854E-6	8.407891E-6	1.306521
	5.744316E-6	1.079348E-5	4.929089E-6	9.245917E-6	1.305873
	5.625024E-6	1.045069E-5	4.284999E-6	7.459519E-6	1.307170
	5.428192E-6	8.468459E-6	5.761039E-6	8.255793E-6	1.307818
	5.481874E-6	1.322880E-5	6.008537E-6	8.321404E-6	1.309763
	5.270130E-6	1.324072E-5	2.668809E-6	5.386821E-6	1.308466
	4.909272E-6	1.119887E-5	6.918016E-6	7.483378E-6	1.307818
	4.951024E-6	1.213484E-5	3.572324E-6	6.532024E-6	1.306521
	5.690635E-6	1.148205E-5	4.413220E-6	6.284493E-6	1.307818
	6.126051E-6	1.121974E-5	7.913971E-6	6.761661E-6	1.307818
	5.010670E-6	8.852982E-6	3.175732E-6	9.887112E-6	1.306521
	5.049440E-6	1.115714E-5	4.171686E-6	1.037323E-5	1.309763
	5.490821E-6	1.102300E-5	4.860505E-6	8.911899E-6	1.308466
	5.219431E-6	1.335101E-5	4.991709E-6	3.931458E-6	1.311060
	5.153821E-6	1.178609E-5	4.120994E-6	1.025990E-5	1.305873
	4.664724E-6	1.219148E-5	4.920143E-6	7.927740E-6	1.308466
	5.520644E-6	1.150888E-5	5.433030E-6	5.488219E-6	1.307170
	4.945060E-6	9.663760E-6	4.126958E-6	8.598758E-6	1.305225
	4.980847E-6	8.906637E-6	3.530578E-6	5.234724E-6	1.308466
	5.711511E-6	1.273398E-5	6.142722E-6	9.359244E-6	1.307818
	5.887467E-6	1.208417E-5	5.767003E-6	7.504254E-6	1.309115
	5.109086E-6	9.130197E-6	3.691600E-6	1.190315E-5	1.306521
	4.306848E-6	1.110647E-5	4.341655E-6	7.918794E-6	1.310411
	5.756245E-6	9.088466E-6	3.682655E-6	9.928864E-6	1.309763
	5.100139E-6	1.245379E-5	4.240270E-6	4.870883E-6	1.307818
	5.926236E-6	1.251937E-5	5.322700E-6	7.053927E-6	1.307170
	5.598183E-6	9.720395E-6	4.192560E-6	9.752908E-6	1.305873
	5.762210E-6	1.129426E-5	2.749320E-6	7.417767E-6	1.307170
	5.967989E-6	1.274591E-5	4.779994E-6	9.529236E-6	1.305873
	5.356617E-6	1.313043E-5	4.878397E-6	7.548988E-6	1.306521
	5.475909E-6	1.198580E-5	5.778930E-6	1.001833E-5	1.305225
	5.413281E-6	1.169965E-5	5.286917E-6	9.412926E-6	1.309115
	4.706476E-6	1.166686E-5	4.496713E-6	6.114502E-6	1.307170
	5.991847E-6	1.058483E-5	5.260080E-6	8.729979E-6	1.306521
	6.224466E-6	9.771069E-6	3.998736E-6	6.523077E-6	1.303928
	6.039564E-6	1.187253E-5	5.486704E-6	6.728856E-6	1.308466
	6.176750E-6	1.175628E-5	4.929089E-6	1.014955E-5	1.308466
	5.848697E-6	1.240312E-5	3.873496E-6	5.759608E-6	1.307818
	5.962024E-6	1.298437E-5	4.264125E-6	8.598758E-6	1.305873
	6.290077E-6	1.120483E-5	4.356564E-6	1.048655E-5	1.305873
	6.024652E-6	8.051147E-6	2.788085E-6	5.485237E-6	1.307170
	5.705546E-6	1.055204E-5	4.270089E-6	5.559794E-6	1.306521
	5.705546E-6	1.157743E-5	4.762103E-6	1.032849E-5	1.307170
	4.795945E-6	1.257898E-5	4.762103E-6	5.646281E-6	1.308466
	5.625024E-6	1.178013E-5	5.415139E-6	8.387015E-6	1.308466
	5.869573E-6	1.131810E-5	5.266044E-6	6.830254E-6	1.305873
	5.129962E-6	1.218254E-5	2.516732E-6	5.321210E-6	1.304576
	5.219431E-6	9.478950E-6	2.805976E-6	8.339298E-6	1.304576
	4.715423E-6	1.145522E-5	4.842614E-6	7.605652E-6	1.306521
	5.425210E-6	1.336293E-5	5.340591E-6	7.772661E-6	1.310411
	5.517661E-6	1.019434E-5	3.739311E-6	9.448713E-6	1.308466
	5.082246E-6	1.103493E-5	3.754220E-6	9.117678E-6	1.308466
	4.775069E-6	1.238523E-5	3.673709E-6	5.509095E-6	1.307170
	5.368546E-6	9.669722E-6	3.339736E-6	8.240882E-6	1.309763
	4.300883E-6	1.079050E-5	2.701610E-6	9.269775E-6	1.311060
	5.341706E-6	1.129128E-5	3.646872E-6	1.196876E-5	1.307818
	4.694547E-6	1.023011E-5	5.549324E-6	8.476484E-6	1.309763
	5.598183E-6	9.496835E-6	5.784894E-6	9.359244E-6	1.308466
	5.144874E-6	1.150589E-5	3.790003E-6	7.906864E-6	1.310411
	5.455033E-6	1.059079E-5	4.678609E-6	9.168377E-6	1.305873
	5.305918E-6	1.273995E-5	5.853478E-6	8.506307E-6	1.305873
	5.556431E-6	1.087993E-5	3.873496E-6	8.974528E-6	1.309115
	6.990918E-6	1.142839E-5	6.533351E-6	5.142272E-6	1.309763
	5.613095E-6	1.197090E-5	4.320781E-6	8.261758E-6	1.309115
	4.977865E-6	8.763558E-6	2.307999E-6	7.718979E-6	1.307170
	5.484856E-6	1.026588E-5	5.680528E-6	9.236970E-6	1.307818
	4.810856E-6	1.194705E-5	5.206406E-6	1.083250E-5	1.307170
	5.613095E-6	1.131512E-5	4.481804E-6	5.500148E-6	1.305873
	5.941148E-6	9.985686E-6	5.352519E-6	6.302387E-6	1.310411
	5.514679E-6	1.126147E-5	4.812795E-6	6.872006E-6	1.307170
	5.434157E-6	1.077262E-5	4.875415E-6	7.223918E-6	1.307170
	5.508714E-6	1.356861E-5	5.823659E-6	7.161289E-6	1.309115
	5.073299E-6	1.235542E-5	5.215351E-6	5.968369E-6	1.309115
	5.469945E-6	1.183974E-5	4.920143E-6	7.206024E-6	1.306521
	5.613095E-6	1.074579E-5	5.418121E-6	1.080268E-5	1.308466
	4.870502E-6	9.064619E-6	3.983827E-6	8.562970E-6	1.305873
	4.512626E-6	1.208417E-5	6.479677E-6	8.876112E-6	1.305873
	4.956989E-6	6.366995E-6	1.735474E-6	7.969493E-6	1.308466
	5.970971E-6	1.280552E-5	4.696501E-6	7.578811E-6	1.309115
	6.024652E-6	1.055800E-5	4.923125E-6	9.606775E-6	1.306521
	5.610113E-6	1.107368E-5	2.955071E-6	6.484307E-6	1.307170
	5.607130E-6	1.217359E-5	4.949962E-6	9.284687E-6	1.306521
	5.264166E-6	1.004530E-5	5.081166E-6	6.192042E-6	1.305225
	6.504803E-6	1.014963E-5	4.004700E-6	5.163148E-6	1.308466
	6.415334E-6	1.020030E-5	4.863487E-6	6.117484E-6	1.303280
	5.013653E-6	1.069214E-5	5.125894E-6	9.556076E-6	1.307818
	5.741334E-6	1.077560E-5	3.959971E-6	7.662316E-6	1.309115
	4.939095E-6	1.187253E-5	4.833668E-6	5.822237E-6	1.308466
	5.478891E-6	9.768088E-6	2.797030E-6	6.159237E-6	1.309763
	5.619060E-6	1.176820E-5	3.852623E-6	9.058032E-6	1.308466
	5.622042E-6	1.159234E-5	5.585107E-6	9.451696E-6	1.307170
	4.834715E-6	1.065637E-5	3.038564E-6	7.012174E-6	1.309115
	5.938166E-6	1.044473E-5	4.252198E-6	8.837342E-6	1.309763
	5.553449E-6	9.756165E-6	4.141867E-6	4.805272E-6	1.314301
	5.374511E-6	1.068916E-5	6.378292E-6	8.911899E-6	1.313005
	5.839750E-6	9.750203E-6	3.742293E-6	6.907794E-6	1.307818
	5.499768E-6	9.952898E-6	5.072220E-6	9.806589E-6	1.310411
	5.496785E-6	1.026886E-5	4.222379E-6	6.806396E-6	1.309763
	6.439192E-6	1.044771E-5	4.556351E-6	1.067742E-5	1.310411
	5.371529E-6	9.750203E-6	5.260080E-6	9.338368E-6	1.308466
	5.100139E-6	1.167580E-5	3.822804E-6	9.684315E-6	1.311708
	5.332759E-6	1.163407E-5	4.991709E-6	8.425785E-6	1.309115
	5.729405E-6	1.098425E-5	4.604062E-6	9.663439E-6	1.311060
	4.956989E-6	8.960291E-6	4.899270E-6	7.361103E-6	1.310411
	5.601166E-6	8.176341E-6	2.937180E-6	9.269775E-6	1.308466
	5.395387E-6	9.878378E-6	3.757202E-6	7.799502E-6	1.308466
	5.237325E-6	1.074579E-5	4.195542E-6	6.257652E-6	1.306521
	5.574325E-6	1.309764E-5	5.209388E-6	7.179183E-6	1.308466
	5.016635E-6	1.087695E-5	2.373601E-6	6.955511E-6	1.304576
	6.066405E-6	1.113926E-5	4.744211E-6	7.560918E-6	1.304576
